id,SMILES,Tg,Tg_prediction,Tg_filled
1192553911,*c1ccc2oc(-c3ccc(-c4nc5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5o4)cn3)nc2c1,,180.85475736461007,180.85475736461007
1192592037,*Oc1cccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C(*)=O)cc3)cc2)c1,,169.00099190575563,169.00099190575563
1192958446,*c1cccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,,233.68296583772465,233.68296583772465
1193670213,*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,,86.36620365726048,86.36620365726048
1193720815,*CC(*)C(C)c1ccccc1,,85.66133419606695,85.66133419606695
1193815432,*Nc1ccc2c(N*)cc3cccc4ccc1c2c43,,285.92201283413306,285.92201283413306
1193899229,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,254.59226033896996,254.59226033896996
1194500574,*Nc1cc2c3c(c1N*)C(C)(C)C(C)(C)[C@@]3(C)C(C)(C)C2(C)C,,382.6627157777257,382.6627157777257
1194503224,*CC(*)C(=O)Oc1cccc(N(C)C)c1,,75.95323611480671,75.95323611480671
1195238736,*Nc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1c-2cc(-c2ccccc2)c(N*)c1-c1ccccc1,,401.1784397060692,401.1784397060692
1195485493,*c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(O)cc1O,,231.32282505897456,231.32282505897456
1196350517,*CC(*)(C)C(=O)Oc1cc(C)ccc1C,,75.15130750734897,75.15130750734897
1197069937,*C*,-2.526682925,,-2.526682925
1197104268,*CC/C=C(/*)C,,27.507425653497197,27.507425653497197
1197180422,*CCCCC(=O)O*,,2.50645607786646,2.50645607786646
1197310078,*CCCCCCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1,,29.667364038159576,29.667364038159576
1198345617,*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)cccc1Cl,,153.23502984817424,153.23502984817424
1199431647,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6c5)cc3)C4=O)cc2)cc1,,209.468564235347,209.468564235347
1199538165,*Nc1ccccc1C1(c2ccccc2N*)c2ccccc2-c2ccccc21,,317.59411491805804,317.59411491805804
1199796903,*CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO*,,-6.4177195473748725,-6.4177195473748725
1200344407,*Nc1ccc([C@]2(C)CCc3cc(N*)ccc32)cc1,,183.8325159426313,183.8325159426313
1200465842,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(C)c2)cc1,,223.1829188566044,223.1829188566044
1200924510,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Sc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,,212.975231353892,212.975231353892
1201052937,*CCCCCNC(=O)O*,-13.55087665,,-13.55087665
1201572278,*c1ccc(-c2nnc(*)o2)c(OCCCCC)c1,,28.036710564843816,28.036710564843816
1201617221,*c1ccc(-c2sc(-c3cc(SCCCC)c(*)s3)cc2SCCCC)cc1,,35.61343159818716,35.61343159818716
1201779173,*Nc1ccc(C2(c3ccc(N*)cc3)C=CC(c3ccccc3)C=C2)cc1,,202.7583093242065,202.7583093242065
1202036659,*Nc1cccc(-c2c3ccccc3c(-c3cccc(N)c3N)c3ccccc23)c1N*,,249.53946860136057,249.53946860136057
1202039443,*CC(COCC)O*,,-5.912092230602866,-5.912092230602866
1202357620,*CC(*)C(=O)OCCC(C)OC,,11.080136374395806,11.080136374395806
1202772120,*Nc1ccc(NC(=O)c2cc(C(=O)c3ccc(C(=O)O)c(C(*)=O)c3)ccc2C(=O)O)cc1,,163.89441274502678,163.89441274502678
1202816034,*Oc1ccc(C(C)=Cc2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)cc1,6.458707655,,6.458707655
1202982181,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCC)cc1,,14.025359038969327,14.025359038969327
1203408030,*Nc1ccc(/C=C/c2ccc(/C=C/c3ccc(N*)cc3)c3ccccc23)cc1,,172.55651330127876,172.55651330127876
1203525380,*CC(*)(CC)C(=O)OCC,,13.36855834868402,13.36855834868402
1203570548,*Nc1cc2c(cc1N*)C(C)(C)C(C)C2(C)C,,211.9508037415508,211.9508037415508
1203599832,*CCCCCC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,,41.70517482935247,41.70517482935247
1203618670,*CCCCCCOP(=O)(N=Nc1ccc(Oc2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC,,7.465712945107953,7.465712945107953
1204067122,*Sc1ccc(C(=O)c2ccc(C(c3ccc(C(=O)c4ccc(*)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,215.78043063057703,215.78043063057703
1204134441,*CCCCCCOC(=O)CCCCSCCCCC(=O)O*,,-8.150503931814455,-8.150503931814455
1204249965,*CC(*)CC(C)(C)C,,17.962157519781613,17.962157519781613
1204523273,*c1cc(CCCCOC(=O)CCC)c(*)s1,,18.81907995326401,18.81907995326401
1204736801,*N=Nc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,,162.34824780051713,162.34824780051713
1204898498,*Oc1ccc(N=CC=Nc2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,,33.1285104498711,33.1285104498711
1205044664,*Nc1ccc(C2(c3ccc(N*)cc3C)c3ccccc3-c3ccccc32)c(C)c1,,275.61624040664174,275.61624040664174
1205228260,*c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,,266.131037023697,266.131037023697
1205655131,*CC(*)(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(C=C(C#N)C(=O)OC)ccc21,,25.043964362987023,25.043964362987023
1205814834,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCC(*)C,,-0.8169050081705791,-0.8169050081705791
1205844020,*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C1(F)F,,58.779502680523365,58.779502680523365
1205846674,*c1ccc(-c2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C(c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc%13nc(-c%14ccccc%14)c(*)nc%13c%12)cc%11)cc%10C9=O)cc8)(C(F)(F)F)C(F)(F)F)cc6)C7=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,,279.54388501137146,279.54388501137146
1206071463,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc(S(C)(=O)=O)cc2)cc1,,66.19554361662449,66.19554361662449
1206416017,*CC(*)C(=O)NC(C)(C)C,,42.87189749633399,42.87189749633399
1206915036,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc5c(c4)C(C)(c4ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)cc6C(F)(F)F)cc4)CC5(C)C)c(C(F)(F)F)c3)cc1)C2=O,,297.7976414052464,297.7976414052464
1207045788,*Nc1ccc(C(c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,247.0954643382065,247.0954643382065
1207110637,*c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,225.67633523206317,225.67633523206317
1207409378,*C(C#N)=Cc1cc(C=C(C#N)c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(*)ccc2-3)cc(N(c2ccccc2)c2ccccc2)c1,,50.46416398883957,50.46416398883957
1208726540,*CCCCCCNC(=O)/C=C/CC/C=C/C(=O)N*,2.127453311,,2.127453311
1208748565,*CC(*)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,71.70557717732936,71.70557717732936
1208847299,*C(=S)Nc1ccc(Oc2ccc(NC(=S)N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,201.5972927077346,201.5972927077346
1208969128,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)cc(-c2nnc(-c3ccccn3)o2)c1,,163.53141652827253,163.53141652827253
1209031692,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,223.6457608759156,223.6457608759156
1209050565,*CC(O)C(O)CN(*)c1ccc(N(C)C)cc1,,47.54231328026981,47.54231328026981
1209050682,*CCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O*,,-9.099240683332027,-9.099240683332027
1209057611,*C(=O)Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,211.3261021057224,211.3261021057224
1209084809,*Oc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(OC(=O)c4ccc(C(*)=O)cc4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,241.0949305433969,241.0949305433969
1209928353,*CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O*,24.78605928,,24.78605928
1210327805,*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,,36.23605647358272,36.23605647358272
1210773764,*c1ccc(-c2cc(CCCCCCCC)c(-c3ccc(-c4ccc(-c5sc(-c6ccc([Si](*)(C)C)s6)cc5CCCCCCCC)s4)s3)s2)s1,,26.114362982967577,26.114362982967577
1210971861,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(c7ccccc7)CC6)cc5)cc4C3=O)cc2)cc1,,267.64731409233354,267.64731409233354
1211550700,*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(C5(c6ccc7nc(*)cc(-c8ccccc8)c7c6)c6ccccc6C(=O)c6ccccc65)ccc4n3)cc2)cc1,,318.9850605027096,318.9850605027096
1212285406,*NC1(N)C=C(C2=C(c3ccccc3)C(N)(N)[C@@](O)(N*)C(c3ccccc3)=C2)C=C[C@@]1(N)O,,209.69917873609663,209.69917873609663
1212362961,*Oc1c(C)cc(-c2cc(C)c(OC(=O)CCCCC(*)=O)c(C)c2)cc1C,,52.87223828023343,52.87223828023343
1212645329,*OCCCCOc1nc(*)nc(OC)n1,,17.69959182454113,17.69959182454113
1213234132,*COc1ccc(C=C2CCC(=Cc3ccc(OCc4nnc(-c5ccc(-c6ccc(-c7nnc(*)n7-c7ccccc7)cc6)cc5)n4-c4ccccc4)cc3)C2=O)cc1,140.326419,,140.326419
1213369367,*CC(*)C(=O)Nc1ccccc1Cl,,80.86377312322111,80.86377312322111
1213893349,*NCC(C)CN*,,9.131637741244049,9.131637741244049
1213899080,*Nc1ccc2c(c1)C1(c3ccccc3-c3cc(C)ccc31)c1cc(N*)ccc1-2,,332.6387858169619,332.6387858169619
1214234223,*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,,-9.117555156404704,-9.117555156404704
1214356356,*CCCCCCCCCCCC(=O)Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)OC(=O)c3ccccc32)cc1,,31.442886673707108,31.442886673707108
1214422376,*CCN(*)C(=O)CCC(=O)OC,,27.80581378597708,27.80581378597708
1214923559,*CCCCCCCCCCCCCCCCCCCCOC(=O)C(=O)O*,,-6.824079059639189,-6.824079059639189
1215056104,*Nc1c(N*)c(-c2ccc(-c3c4ccccc4cc4ccccc34)cc2)c(-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,,299.1110277167754,299.1110277167754
1215188002,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(Cc4ccc(Cc5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)cc4)cc3)c1)C2=O,,231.5918764300004,231.5918764300004
1215512335,*CCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,63.78595712103197,63.78595712103197
1215694607,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc5cccc(C(=O)c6ccc(*)cc6)c45)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,232.0929066460085,232.0929066460085
1215820166,*Cc1ccc2oc(=O)c(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(Oc6ccc(NC(=O)c7cc8cc(*)ccc8oc7=O)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2c1,,228.62456886321888,228.62456886321888
1216120038,*N=P(*)(OCCOC)OCCOC,,1.5297872345727228,1.5297872345727228
1216424248,*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,,5.559878633081098,5.559878633081098
1217132738,*CC(*)(Cl)C(=O)OC(C)CC,,17.01956367776438,17.01956367776438
1217226410,*CC(*)C(=O)c1ccc(OC)cc1,,79.7533044524298,79.7533044524298
1217265261,*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCCCC2)cc1,,181.4411296646831,181.4411296646831
1217496894,*NC(CCC(=O)OC)C(*)=O,,30.20170979289105,30.20170979289105
1217545349,*CC(*)C(=O)Oc1ccccc1Cl,,68.51678042202366,68.51678042202366
1217713342,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,,318.28757815902645,318.28757815902645
1217901314,*c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)c3)c1)C2=O,,178.6126021178934,178.6126021178934
1218214236,*COC(=O)OC1C(*)OC2OC(C)(C)OC21,,31.30567262517434,31.30567262517434
1218861482,*OC(C)CCOC(=O)c1cccc(C(*)=O)c1,-42.28619333,,-42.28619333
1219358292,*CCCCCCNC(=O)CC(C)(C)c1ccc(C(C)(C)CC(=O)N*)cc1,,16.116885305684264,16.116885305684264
1219579071,*c1cccc(OCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,60.48073576447132,60.48073576447132
1219791952,*Nc1c2ccccc2c(-c2c3ccccc3c(N*)c3ccc(-c4cccc5ccccc45)c(-c4cccc5ccccc45)c23)c2ccccc12,,401.537040449286,401.537040449286
1220036380,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2N)c(N)c1,,167.94570188594662,167.94570188594662
1220421998,*Oc1ccc(Sc2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1,,114.53041373723954,114.53041373723954
1220689198,*c1ccc(-c2ccc(*)nc2)cn1,138.2497069,,138.2497069
1220722345,*CC(*)OC(=O)c1ccccc1OC,,71.17236893620066,71.17236893620066
1220760786,*CCCCCCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,,-0.4249416798775201,-0.4249416798775201
1220908034,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCCCC,,15.65493716707715,15.65493716707715
1221040845,*OP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1c(Br)cc(C(c2cc(Br)c(*)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,,191.3164817308825,191.3164817308825
1221113390,*NC(CCC(=O)OCCC)C(*)=O,,14.787819116842002,14.787819116842002
1221138931,*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,-7.048073466452479,-7.048073466452479
1221972864,*C=CC1CC(*)C(C#N)(CC)C1,,53.40193652739436,53.40193652739436
1223012575,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,,10.22065327513701,10.22065327513701
1223074288,*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,,179.065604728552,179.065604728552
1223077195,*Nc1c2ccccc2c(-c2c3ccccc3c(N*)c3ccc(-c4ccccc4)c(-c4ccccc4)c23)c2c(-c3ccccc3)c(-c3ccccc3)ccc12,,378.6504683887615,378.6504683887615
1223442975,*CCCCCCCCCCOc1c(OC)cc(/C=C/c2ccc(/C=C/c3cc(OC)c(O*)c(OC)c3)cc2)cc1OC,,14.277245212113485,14.277245212113485
1223466134,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCCCC(*)=O,,22.2850721393188,22.2850721393188
1223535676,*Nc1ccccc1CC(c1ccccc1N)(c1ccccc1N)c1ccccc1N*,,243.23057956817505,243.23057956817505
1223550383,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,,56.8387801374065,56.8387801374065
1224319371,*c1ccc2c(c1)C(=O)N(c1ccccc1Oc1ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1)C2=O,,224.09556433458056,224.09556433458056
1224371344,*CCCCCCCCNC(=O)CCCCC(=O)N*,,-4.001741468702676,-4.001741468702676
1224631495,*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,184.66057207818807,184.66057207818807
1224767743,*OCCON(OCCO*)c1ccc(N=Nc2cc([N+](=O)[O-])ccc2OCCOC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1,,57.00180247092976,57.00180247092976
1225123322,*CC(*)C(=O)OCCCOc1ccc(C(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,31.39998039991042,31.39998039991042
1225921990,*Oc1ccc(C(=O)Nc2cc(SCCC#N)c(NC(=O)c3ccc(*)cc3)cc2SCCC#N)cc1,,93.23853829464042,93.23853829464042
1225989211,*CCCC(=O)Nc1ccc(Oc2ccc(NC(=O)CCCN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,104.22577294255689,104.22577294255689
1226464299,*Nc1c(C(C)(C)C)cc(C2(c3cc(C(C)(C)C)c(N*)c(C(C)(C)C)c3)c3ccccc3-c3ccccc32)cc1C(C)(C)C,,290.16939789462776,290.16939789462776
1226489424,*c1ccc(Oc2ccc(N3C(=O)c4c(F)c(F)c(Oc5c(F)c(F)c(Oc6c(F)c(F)c7c(c6F)C(=O)N(*)C7=O)c(F)c5F)c(F)c4C3=O)cc2)cc1,283.2696326,,283.2696326
1226552406,*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc1,,215.73263153608423,215.73263153608423
1226651340,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,,16.00147388124242,16.00147388124242
1227244872,*CC(*)C(=O)OCCCCCCCCC,,-7.513106501624861,-7.513106501624861
1227492040,*c1cccc(-c2nc3cc(-c4ccc5c(c4)nc(*)n5C)ccc3[nH]2)c1,,204.72432264243253,204.72432264243253
1227953094,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCC)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,,78.97310117862617,78.97310117862617
1229175862,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,,241.60344785041525,241.60344785041525
1229640212,*Nc1ccc([C@H](C)c2ccc(C3(c4ccc([C@@H](C)c5ccc(N*)cc5)cc4)CCC(CCCC)CC3)cc2)cc1,,85.1233364681957,85.1233364681957
1230087703,*C=Cc1ccc(-c2nnc(-c3ccc(C=Cc4ccc5c(c4)c4cc(-c6ccc7c(c6)c6cc(*)ccc6n7CCCCCCCC)ccc4n5CCCCCCCC)cc3)n2-c2ccccc2)cc1,,46.57814532501834,46.57814532501834
1230182375,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)c2)C3=O)C(C)(C)C1=O,138.7903633,,138.7903633
1231617285,*CC(*)NC=O,,37.24077838498852,37.24077838498852
1231928634,*C(=O)c1cc2c(cc1Cl)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4cc(*)c(Cl)cc4C3=O)c1C)C2=O,,261.60758396469464,261.60758396469464
1233245878,*c1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(-c6c7c(c(*)c8ccccc68)C(=O)N(c6ccccc6)C7=O)cc5)c(C(F)(F)F)c4)n3)cc2C(F)(F)F)cc1,,246.7853213384224,246.7853213384224
1233315694,*C=Cc1ccc(*)cc1,,102.5663670066872,102.5663670066872
1233336012,*CCOCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,,42.69521827866993,42.69521827866993
1233529700,*CCN(CCOC(=O)C=Cc1ccc(C=CC(=O)O*)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,100.23205415057936,100.23205415057936
1233557380,*CC(*)(C)CCC,,-2.836651982255717,-2.836651982255717
1234075748,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,,251.690468178982,251.690468178982
1234355256,*Oc1ccc2ccc(Oc3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(C(C)(C)c7ccc(Oc8ccc(NC(=O)c9ccc(*)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2c1,,222.92479568125415,222.92479568125415
1235337223,*NC1=N[C@H](N*)N(CO)C(N)=N1,,66.4782048254383,66.4782048254383
1235772628,*Nc1ccc(-c2ccccc2)c(-c2c(CC)cccc2CC)c1N*,,180.80307358555365,180.80307358555365
1235835504,*Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3cccc(C(*)=O)c3)c(Br)c2)cc1Br,,185.67082529650725,185.67082529650725
1236281959,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,256.47664151409845,256.47664151409845
1236372812,*C(=O)Nc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8c7)cc5)C6=O)cc4)cc3)cc2)cc1,,220.45100435584027,220.45100435584027
1236653976,*CCOCCOC(=O)O*,,9.383228194456024,9.383228194456024
1236698324,*c1cccc(C(c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)c1,,282.6219934600158,282.6219934600158
1237680808,*N=P(*)(Oc1ccc(C(C)C)cc1)Oc1ccc(C(C)C)cc1,,101.60884392871868,101.60884392871868
1237730261,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,,200.24171253860916,200.24171253860916
1237783866,*Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(C(=O)c4c(F)c(F)c(*)c(F)c4F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,,218.67738373712928,218.67738373712928
1237875565,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,192.56388889299703,192.56388889299703
1238011731,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C=Nc2ccc(C#N)cc2)cc1,,30.39189131382227,30.39189131382227
1238020141,*CC(*)OC(=O)C1(C)CCCCC1,,20.08442521762845,20.08442521762845
1238107253,*c1cc(N2C(=O)c3ccc(Oc4cccc5c(Oc6ccc7c(c6)C(=O)N(*)C7=O)cccc45)cc3C2=O)cc(C(F)(F)F)c1,,237.25139137574297,237.25139137574297
1238169222,*N=P(*)(OCc1ccc(Br)cc1)OCc1ccc(Br)cc1,,79.51961849692998,79.51961849692998
1238226226,*c1ccc(Cc2ccc(N3C(=O)CC(Nc4ccc(Cc5ccc(NC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,,183.99087396631512,183.99087396631512
1238987612,*NCc1cccc(CN*)c1,,78.47894981149511,78.47894981149511
1239353537,*C(=O)OCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,95.87751944626234,95.87751944626234
1239672440,*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,,57.02954973774831,57.02954973774831
1239731818,*c1ccc(Sc2ccc(Sc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)s2)cc1,,200.58825597368195,200.58825597368195
1239746533,*CCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,27.40665908660594,27.40665908660594
1239868812,*Oc1ccc(-c2ccc(OC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3-c3ccccc3)cc2)cc1,,188.02589179005736,188.02589179005736
1240229654,*C1C2CC(C1*)C([Si](C)(C)C)C2,,108.54197253533856,108.54197253533856
1240400626,*C(=O)Oc1ccc(OCCCCCCCCCCCCOc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,38.68549123003686,38.68549123003686
1240885962,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1-c1ccc(Oc2ccccc2)cc1,,182.0009073335823,182.0009073335823
